지역명	1986-01	1986-02	1986-03	1986-04	1986-05	1986-06	1986-07	1986-08	1986-09	1986-10	1986-11	1986-12	1987-01	1987-02	1987-03	1987-04	1987-05	1987-06	1987-07	1987-08	1987-09	1987-10	1987-11	1987-12	1988-01	1988-02	1988-03	1988-04	1988-05	1988-06	1988-07	1988-08	1988-09	1988-10	1988-11	1988-12	1989-01	1989-02	1989-03	1989-04	1989-05	1989-06	1989-07	1989-08	1989-09	1989-10	1989-11	1989-12	1990-01	1990-02	1990-03	1990-04	1990-05	1990-06	1990-07	1990-08	1990-09	1990-10	1990-11	1990-12	1991-01	1991-02	1991-03	1991-04	1991-05	1991-06	1991-07	1991-08	1991-09	1991-10	1991-11	1991-12	1992-01	1992-02	1992-03	1992-04	1992-05	1992-06	1992-07	1992-08	1992-09	1992-10	1992-11	1992-12	1993-01	1993-02	1993-03	1993-04	1993-05	1993-06	1993-07	1993-08	1993-09	1993-10	1993-11	1993-12	1994-01	1994-02	1994-03	1994-04	1994-05	1994-06	1994-07	1994-08	1994-09	1994-10	1994-11	1994-12	1995-01	1995-02	1995-03	1995-04	1995-05	1995-06	1995-07	1995-08	1995-09	1995-10	1995-11	1995-12	1996-01	1996-02	1996-03	1996-04	1996-05	1996-06	1996-07	1996-08	1996-09	1996-10	1996-11	1996-12	1997-01	1997-02	1997-03	1997-04	1997-05	1997-06	1997-07	1997-08	1997-09	1997-10	1997-11	1997-12	1998-01	1998-02	1998-03	1998-04	1998-05	1998-06	1998-07	1998-08	1998-09	1998-10	1998-11	1998-12	1999-01	1999-02	1999-03	1999-04	1999-05	1999-06	1999-07	1999-08	1999-09	1999-10	1999-11	1999-12	2000-01	2000-02	2000-03	2000-04	2000-05	2000-06	2000-07	2000-08	2000-09	2000-10	2000-11	2000-12	2001-01	2001-02	2001-03	2001-04	2001-05	2001-06	2001-07	2001-08	2001-09	2001-10	2001-11	2001-12	2002-01	2002-02	2002-03	2002-04	2002-05	2002-06	2002-07	2002-08	2002-09	2002-10	2002-11	2002-12	2003-01	2003-02	2003-03	2003-04	2003-05	2003-06	2003-07	2003-08	2003-09	2003-10	2003-11	2003-12	2004-01	2004-02	2004-03	2004-04	2004-05	2004-06	2004-07	2004-08	2004-09	2004-10	2004-11	2004-12	2005-01	2005-02	2005-03	2005-04	2005-05	2005-06	2005-07	2005-08	2005-09	2005-10	2005-11	2005-12	2006-01	2006-02	2006-03	2006-04	2006-05	2006-06	2006-07	2006-08	2006-09	2006-10	2006-11	2006-12	2007-01	2007-02	2007-03	2007-04	2007-05	2007-06	2007-07	2007-08	2007-09	2007-10	2007-11	2007-12	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11	2019-12	2020-01	2020-02	2020-03	2020-04	2020-05	2020-06	2020-07	2020-08	2020-09	2020-10	2020-11	2020-12	2021-01	2021-02	2021-03	2021-04	2021-05	2021-06	2021-07	2021-08	2021-09	2021-10	2021-11	2021-12	2022-01	2022-02	2022-03	2022-04	2022-05	2022-06	2022-07	2022-08	2022-09	2022-10	2022-11	2022-12	2023-01	2023-02	2023-03	2023-04	2023-05	2023-06	2023-07
전국	15.9	15.9	15.9	15.8	15.7	15.6	15.5	15.5	15.5	15.5	15.4	15.2	15.2	15.1	15.1	15.1	15.2	15.2	15.2	15.3	16.0	16.3	16.6	16.7	17.0	17.6	18.1	18.5	18.9	19.1	19.6	20.3	20.1	20.1	19.8	20.0	20.5	21.6	22.4	23.8	24.0	23.9	23.7	23.7	23.6	23.9	24.0	24.1	24.4	25.6	26.5	27.7	28.2	28.5	28.7	29.2	30.2	30.9	31.6	31.8	32.2	32.7	33.5	34.5	34.5	34.1	33.9	33.6	33.3	32.9	32.0	31.2	31.1	31.0	30.9	30.7	30.3	29.8	29.6	29.8	30.1	30.1	29.9	29.7	29.7	29.9	29.9	29.7	29.6	29.3	29.2	29.1	29.0	29.0	29.0	28.9	28.9	29.0	29.0	29.0	29.0	29.0	28.9	29.0	29.1	29.2	29.1	29.1	29.1	29.2	29.2	29.3	29.2	29.2	29.2	29.2	29.3	29.3	29.3	29.3	29.4	29.5	29.7	29.7	29.7	29.7	29.7	29.7	30.0	30.1	30.2	30.3	30.9	31.5	31.7	31.7	31.7	31.7	31.7	31.8	32.0	32.0	31.9	31.8	31.5	30.9	30.0	29.0	28.2	27.7	27.7	27.8	27.5	27.3	27.2	27.5	28.1	28.3	28.5	28.7	28.8	29.0	29.2	29.5	29.9	29.9	29.8	29.8	29.9	30.2	30.4	30.4	30.4	30.3	30.3	30.4	30.5	30.6	30.5	30.2	30.2	30.4	30.7	31.0	31.3	31.7	32.3	33.1	33.8	34.0	34.2	34.6	36.0	37.3	38.4	38.8	38.9	39.2	39.7	40.7	42.1	42.3	42.3	42.5	42.4	42.7	43.0	43.5	44.5	45.1	45.2	45.5	46.1	46.9	46.9	46.5	46.5	46.6	46.8	47.0	47.0	47.0	46.9	46.8	46.7	46.6	46.5	46.3	46.2	46.4	46.7	47.0	47.4	48.0	48.5	48.7	48.8	48.8	48.9	49.0	49.2	49.5	49.9	50.5	51.1	51.3	51.4	51.5	51.8	52.6	54.6	55.7	56.3	56.5	56.5	56.5	56.4	56.5	56.6	56.6	56.7	56.8	56.9	56.9	57.0	57.1	57.5	58.1	58.4	58.7	58.9	59.0	59.1	59.1	58.7	58.2	57.8	57.7	57.5	57.6	57.6	57.8	58.0	58.1	58.6	58.9	59.0	59.1	59.2	59.5	59.6	59.8	59.8	59.8	59.7	59.7	59.8	60.0	60.3	60.6	61.0	61.7	62.5	63.3	63.9	64.3	64.7	65.2	65.6	66.0	66.3	66.5	66.6	66.7	66.8	66.9	67.0	66.9	66.8	66.7	66.6	66.5	66.4	66.3	66.3	66.2	66.2	66.2	66.2	66.1	66.1	66.1	66.1	66.3	66.4	66.6	66.6	66.8	67.0	67.2	67.2	67.3	67.3	67.4	67.6	67.9	68.0	68.2	68.3	68.5	68.8	69.2	69.5	69.8	70.2	70.5	70.9	71.1	71.5	71.6	71.7	71.7	71.8	71.8	71.8	71.9	72.0	72.1	72.2	72.4	72.6	72.7	72.7	72.7	72.7	72.8	72.8	73.0	73.1	73.4	73.4	73.5	73.6	73.7	73.8	74.0	74.2	74.3	74.3	74.3	74.4	74.5	75.3	75.8	75.9	75.9	75.9	75.8	75.6	75.4	75.3	75.2	75.1	75.1	75.1	75.2	75.3	75.7	75.9	76.3	76.8	77.0	77.1	77.5	78.4	79.1	79.9	80.3	81.6	82.9	84.2	85.7	87.2	88.4	89.5	91.2	92.6	94.4	96.3	97.6	99.1	99.7	100.0	100.2	100.3	100.5	100.7	100.8	100.7	100.4	100.2	99.5	98.1	96.6	94.7	93.6	92.5	91.4	90.6	90.3	90.1
서울	12.6	12.7	12.6	12.5	12.5	12.4	12.3	12.3	12.3	12.3	12.2	12.0	12.0	12.0	11.9	11.8	11.8	11.8	11.8	11.9	12.2	12.4	12.5	12.6	12.8	13.3	13.6	13.9	14.0	14.1	14.6	15.1	14.9	14.8	14.6	14.9	15.5	16.5	17.1	18.3	18.1	17.7	17.4	17.4	17.3	17.6	17.7	17.7	18.1	19.2	20.0	21.4	21.7	21.9	22.0	22.4	23.2	23.7	24.4	24.3	24.7	25.3	26.2	27.0	26.7	26.2	26.1	25.9	25.6	25.2	24.1	23.3	23.2	23.2	23.2	23.0	22.5	22.0	21.9	22.3	22.8	22.6	22.5	22.2	22.3	22.7	22.6	22.4	22.2	21.9	21.9	21.8	21.8	21.7	21.7	21.6	21.7	21.8	21.8	21.8	21.8	21.7	21.7	21.8	21.9	21.9	21.9	21.9	21.9	21.9	22.0	22.1	22.0	22.0	21.9	22.0	22.1	22.0	21.9	21.9	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.1	22.4	22.5	22.6	22.8	23.5	24.0	23.9	23.9	23.8	23.8	23.8	23.9	24.2	24.2	24.1	24.0	23.7	23.1	22.3	21.2	20.4	20.1	20.3	20.5	20.4	20.0	19.8	20.5	21.1	21.2	21.4	21.5	21.7	21.8	22.2	22.7	23.1	23.1	22.9	23.1	23.3	23.7	23.9	23.9	23.9	23.9	24.1	24.2	24.4	24.5	24.3	24.0	24.0	24.3	24.5	24.8	25.2	25.7	26.5	27.5	27.9	28.0	28.1	28.7	30.5	31.9	33.0	33.3	33.5	33.7	34.6	35.9	37.7	37.7	37.5	37.5	36.9	37.0	37.2	37.9	38.9	39.2	39.5	39.9	40.9	41.9	41.6	41.3	41.2	41.5	41.7	42.0	42.1	42.0	41.8	41.6	41.4	41.3	41.0	40.9	40.8	41.2	41.4	41.9	42.3	43.2	44.1	44.2	44.3	44.2	44.4	44.6	45.0	45.5	46.3	47.4	48.3	48.6	48.8	48.9	49.2	50.3	53.4	55.3	56.3	56.5	56.6	56.6	56.5	56.5	56.7	56.8	56.9	57.1	57.2	57.3	57.6	57.9	58.7	59.9	60.4	60.7	60.8	60.8	60.8	60.7	60.1	59.2	58.6	58.5	58.4	58.6	58.7	59.0	59.5	59.8	60.5	60.7	60.7	60.7	60.7	60.9	60.9	60.8	60.6	60.2	59.9	59.6	59.5	59.4	59.3	59.4	59.4	59.6	59.7	59.7	59.7	59.6	59.5	59.4	59.4	59.3	59.2	59.1	59.0	58.9	58.8	58.5	58.4	58.2	57.9	57.6	57.2	56.9	56.6	56.4	56.2	56.1	55.9	55.9	55.8	55.7	55.5	55.4	55.3	55.4	55.4	55.4	55.4	55.5	55.6	55.7	55.7	55.6	55.6	55.6	55.8	55.9	56.0	56.0	56.1	56.2	56.4	56.7	57.0	57.2	57.5	57.8	58.3	58.5	58.9	59.1	59.2	59.3	59.3	59.4	59.6	59.8	60.1	60.5	60.7	61.2	61.6	61.6	61.6	61.7	61.7	61.8	61.9	62.5	63.0	63.7	63.8	64.1	64.4	64.9	65.6	66.2	67.1	67.6	67.9	68.2	68.5	69.3	72.0	73.3	73.6	73.7	73.7	73.6	73.5	73.4	73.3	73.3	73.5	73.8	74.2	74.6	75.0	75.8	76.3	76.7	77.3	77.4	77.4	77.8	79.5	81.1	82.7	83.3	84.6	85.7	87.1	88.5	89.7	90.5	91.4	92.9	94.1	95.6	97.3	98.3	99.3	99.8	100.0	100.1	100.1	100.3	100.5	100.6	100.6	100.5	100.3	99.6	98.2	96.8	94.8	93.6	92.6	91.7	90.9	90.6	90.4
