지역명	1986-01	1986-02	1986-03	1986-04	1986-05	1986-06	1986-07	1986-08	1986-09	1986-10	1986-11	1986-12	1987-01	1987-02	1987-03	1987-04	1987-05	1987-06	1987-07	1987-08	1987-09	1987-10	1987-11	1987-12	1988-01	1988-02	1988-03	1988-04	1988-05	1988-06	1988-07	1988-08	1988-09	1988-10	1988-11	1988-12	1989-01	1989-02	1989-03	1989-04	1989-05	1989-06	1989-07	1989-08	1989-09	1989-10	1989-11	1989-12	1990-01	1990-02	1990-03	1990-04	1990-05	1990-06	1990-07	1990-08	1990-09	1990-10	1990-11	1990-12	1991-01	1991-02	1991-03	1991-04	1991-05	1991-06	1991-07	1991-08	1991-09	1991-10	1991-11	1991-12	1992-01	1992-02	1992-03	1992-04	1992-05	1992-06	1992-07	1992-08	1992-09	1992-10	1992-11	1992-12	1993-01	1993-02	1993-03	1993-04	1993-05	1993-06	1993-07	1993-08	1993-09	1993-10	1993-11	1993-12	1994-01	1994-02	1994-03	1994-04	1994-05	1994-06	1994-07	1994-08	1994-09	1994-10	1994-11	1994-12	1995-01	1995-02	1995-03	1995-04	1995-05	1995-06	1995-07	1995-08	1995-09	1995-10	1995-11	1995-12	1996-01	1996-02	1996-03	1996-04	1996-05	1996-06	1996-07	1996-08	1996-09	1996-10	1996-11	1996-12	1997-01	1997-02	1997-03	1997-04	1997-05	1997-06	1997-07	1997-08	1997-09	1997-10	1997-11	1997-12	1998-01	1998-02	1998-03	1998-04	1998-05	1998-06	1998-07	1998-08	1998-09	1998-10	1998-11	1998-12	1999-01	1999-02	1999-03	1999-04	1999-05	1999-06	1999-07	1999-08	1999-09	1999-10	1999-11	1999-12	2000-01	2000-02	2000-03	2000-04	2000-05	2000-06	2000-07	2000-08	2000-09	2000-10	2000-11	2000-12	2001-01	2001-02	2001-03	2001-04	2001-05	2001-06	2001-07	2001-08	2001-09	2001-10	2001-11	2001-12	2002-01	2002-02	2002-03	2002-04	2002-05	2002-06	2002-07	2002-08	2002-09	2002-10	2002-11	2002-12	2003-01	2003-02	2003-03	2003-04	2003-05	2003-06	2003-07	2003-08	2003-09	2003-10	2003-11	2003-12	2004-01	2004-02	2004-03	2004-04	2004-05	2004-06	2004-07	2004-08	2004-09	2004-10	2004-11	2004-12	2005-01	2005-02	2005-03	2005-04	2005-05	2005-06	2005-07	2005-08	2005-09	2005-10	2005-11	2005-12	2006-01	2006-02	2006-03	2006-04	2006-05	2006-06	2006-07	2006-08	2006-09	2006-10	2006-11	2006-12	2007-01	2007-02	2007-03	2007-04	2007-05	2007-06	2007-07	2007-08	2007-09	2007-10	2007-11	2007-12	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11	2019-12	2020-01	2020-02	2020-03	2020-04	2020-05	2020-06	2020-07	2020-08	2020-09	2020-10	2020-11	2020-12	2021-01	2021-02	2021-03	2021-04	2021-05	2021-06	2021-07	2021-08	2021-09	2021-10	2021-11	2021-12	2022-01	2022-02	2022-03	2022-04	2022-05	2022-06	2022-07	2022-08	2022-09	2022-10	2022-11	2022-12	2023-01	2023-02	2023-03	2023-04	2023-05	2023-06
전국	42955.2	43424.0	44431.2	45090.7	46258.8	47223.0	48019.2	49370.9	50363.6	51473.8	52669.0	53597.5	54090.9	55476.6	57263.0	58780.5	60740.9	62085.1	62894.2	64428.0	65954.6	67234.4	68486.9	70872.0	72987.8	73901.5	75836.9	77168.9	78280.7	80545.6	81742.3	84916.5	86448.7	88483.4	90383.3	92481.3	93521.0	94685.5	97057.0	98128.4	99609.4	100477.5	101794.4	103013.0	105840.5	108184.0	109847.8	112776.0	117278.8	119549.6	122662.4	125024.9	127502.1	129720.6	130711.0	130427.8	136871.6	138711.9	141955.9	146773.8	147370.8	149963.8	152800.9	154203.3	157016.8	158835.5	161519.7	162896.8	166363.4	170813.9	173207.0	174335.8	176971.7	179616.5	182640.5	186434.4	189700.5	191324.5	194327.6	197841.8	198409.2	204789.5	209548.4	211645.4	215531.3	220338.7	223672.2	226157.6	230255.6	234641.0	237356.1	242221.0	244299.4	246947.1	250044.1	252355.9	254421.5	260203.9	266339.4	273187.6	277124.0	281487.6	286952.1	291306.5	293937.5	296790.6	302538.0	305426.7	309878.9	311392.1	316071.7	324155.9	330032.5	334859.8	340829.3	346536.6	351120.4	357416.3	364314.8	371950.1	375858.1	380847.5	387406.0	396331.3	402835.9	408458.4	414254.0	419033.1	424595.2	427560.0	433201.6	437488.6	443597.4	450929.4	458371.7	463667.5	470989.9	477839.8	485705.3	492659.9	500094.2	506295.9	513882.4	525219.9	537939.4	554239.7	563769.9	572407.1	577739.0	591075.4	601565.1	614920.8	623061.2	631450.7	640042.0	645809.1	653984.6	667343.8	670446.1	678783.6	681408.8	686133.4	685164.0	682634.8	673946.7	679457.6	680896.1	679896.2	674723.1	677610.3	685397.0	689553.1	688689.4	689509.0	689719.3	695192.9	699511.8	698013.0	702780.1	706022.3	709324.5	716902.9	717361.7	718233.7	725067.5	731699.2	743993.0	752273.9	761000.2	764834.4	766407.9	764945.6	773374.5	778406.0	793517.2	804343.4	814754.6	821769.5	831138.1	834943.5	844857.1	853909.0	866934.0	872786.5	880711.8	883636.2	890072.4	888479.9	885239.5	885850.4	888388.6	890778.8	892712.8	886841.7	895668.3	899481.8	900001.8	907172.8	913480.8	915889.2	923429.4	925036.3	930641.8	940205.5	948552.5	948312.9	949249.8	953715.1	960037.5	964341.9	973598.7	978201.7	986276.3	992831.4	1002079.1	1012815.1	1011657.2	1012783.4	1013055.6	1019842.3	1027235.6	1034358.8	1038727.7	1046400.2	1056943.0	1069708.2	1081661.3	1088924.3	1101726.6	1113417.4	1125615.0	1135470.5	1144712.0	1153966.8	1159543.2	1167386.8	1171924.9	1185035.1	1198509.1	1211902.0	1221146.5	1233924.6	1250947.2	1266139.5	1286034.0	1311929.8	1328751.2	1344402.3	1359570.4	1369707.2	1376462.2	1384308.3	1394432.9	1405254.5	1421372.8	1430335.0	1437948.0	1466320.2	1477987.0	1487304.9	1496344.0	1500854.1	1512273.5	1521347.8	1531785.0	1547420.0	1558612.7	1564408.1	1576035.9	1595958.9	1610861.1	1625527.4	1631875.4	1648780.0	1650478.9	1654319.4	1659077.2	1668776.4	1675435.1	1678975.8	1674184.6	1675055.2	1679087.2	1686110.4	1694221.7	1697684.4	1705385.6	1719535.1	1729897.0	1741703.8	1751343.0	1753606.2	1752796.0	1762586.9	1775796.2	1782185.6	1788986.5	1798260.0	1807382.3	1817204.5	1816292.4	1822915.3	1827121.9	1831981.3	1844723.2	1858813.2	1864820.7	1870813.8	1874468.6	1884068.8	1887385.3	1885134.6	1901453.7	1909727.4	1918502.8	1929463.0	1937700.8	1957315.4	1965536.2	1973451.6	1985945.9	1999693.7	2011298.2	2030272.2	2036012.5	2053472.3	2078884.7	2085332.1	2094265.7	2110001.8	2127669.7	2150539.7	2171395.4	2178617.8	2197381.9	2216829.0	2228676.6	2234118.5	2240344.1	2245102.7	2265227.2	2286221.2	2294354.5	2302115.2	2319116.0	2334288.3	2350603.7	2378156.4	2381604.3	2391859.8	2400346.6	2407562.2	2417763.8	2427679.6	2433899.9	2451119.3	2459313.0	2469567.2	2470440.9	2486134.9	2493767.2	2501860.1	2517953.1	2525207.8	2559764.1	2571190.2	2577393.0	2591006.5	2603782.9	2619495.8	2633548.9	2646778.2	2650057.6	2675747.9	2688880.9	2705177.9	2726842.0	2730333.8	2750764.7	2763242.5	2774827.3	2796016.9	2808818.5	2830351.7	2849712.7	2874064.4	2897698.5	2916651.1	2933126.3	2959306.1	2981984.0	3011510.4	3048145.1	3071790.2	3088045.7	3097632.4	3113489.0	3154881.6	3183377.6	3206676.2	3238189.1	3272592.8	3310061.2	3353094.1	3377879.8	3405825.3	3438646.3	3483186.2	3509721.1	3545560.4	3598286.2	3632262.6	3651219.9	3662296.6	3668333.7	3673715.8	3699275.3	3708191.9	3724701.0	3746617.5	3753309.6	3770544.9	3805157.3	3810082.8	3806755.9	3819491.9	3810377.5	3795129.6	3785383.5	3803342.9
